"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","text_value"
"88","84cc849a452ea5f5681fe961a1e35e98",534,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"89","9a1b816c164bc7f5354989d1a458809b",532,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"90","287429a138ea0039586d26a837950828",538,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"91","71dcfd15bbc585d39c4ff51a2c7dd1c8",539,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"92","79eede859a863c334c682aeb38ff8b77",539,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"93","9f3e03658b3afc9f4f322a604b74611e",533,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"94","fc0d13d6b686b1721dfa7074d54f51db",533,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"95","d0ffcccb563b4f02d3d51408fb6b8689",529,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"96","27b42a81667682b1f7566af0e277880a",526,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"97","661096ab3fd600b818da32f012e7716d",533,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"98","9a2ecaa88eae0b7ef140c1aa1d9e4976",538,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"99","92ac14060b953f30f1e17f6eb9611614",534,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"100","5208a456df16759d49e6aeaef0df9dad",538,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"101","e2cb8b6dbad662b2c9689cdc07ddbc59",537,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"102","d5e045683035bd2ab14406cfdab9e048",536,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"103","ef1547cb62752d1ae99c90d2a9e8405d",538,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"104","14f5ce00964ba5b12e97a0faba585091",536,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"105","f75f17a0d8c18d8ec872cb4e2d844ccb",531,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"106","70637a41ff4b30732267a0920ac7d0d6",537,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"107","72a002da8ac84e1d43a4a37c8a9e8dda",539,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"108","848c53a601fdd1e7f30253b408f52804",525,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"109","47f3c221f1274ceb1f5087498612a05f",540,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"110","ac5b2da855954a183366fb29c8b88550",525,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"111","cd5798f158791fc596993f242568526d",536,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"112","da5ae9059ba74a87018398530271a7f0",538,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"113","bc6e6ed30b0ea44ac6d9bfd84e1d1a87",536,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"114","9c78d07203318e7de32b16ac9bdd709a",529,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"115","6010262f5420374617664b147fc9e3eb",537,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"116","57409413fdb8addcbc3ffa8aec8e3120",537,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"117","82ce624d4afffae00e57b6ad2df16aec",534,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"118","23ae9db3acb295e9ce4c84c8f4caec09",535,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"119","8afd0ab2a13a9fae68199d7c5286ce95",538,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"120","18dfbb12025f1fa72fc7aadbc8173b82",538,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"121","32dabfe97583c43bfca212fe10b5ea01",537,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"122","829c97af766741c32c2a48ee62652532",537,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"123","4349cbe1955e9555449469bc5e176484",538,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"124","e2c018f8d88eb2213e3523704ecd3348",536,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"125","7952f75eb0e41516cbc03a1ad1a3a77f",537,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"126","f58b0ba9771aef56c250295e50372662",537,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"127","44713eece148ac90ba2c25966cce979f",532,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"128","a5d81616dc678f0021c918567682a7f2",536,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
